# -------------------------- o --------------------------
# File ID: TIC249862365.bary.0000.h5 
# -------------------------- o --------------------------
# Source:TIC    
# MJD: 59410.307533618623	RA: 23h19m11.12s	DEC: 75d01m04.31s
# DELTAT:   0.671089	DELTAF(Hz):   2.980232
# --------------------------
# Top_Hit_# 	Drift_Rate 	SNR 	Uncorrected_Frequency 	Corrected_Frequency 	Index 	freq_start 	freq_end 	SEFD 	SEFD_freq 	Coarse_Channel_Number 	Full_number_of_hits 	
# --------------------------
 110     -0.006623     27.037697    165.191575    165.191575      52553    165.183382    165.199762 0.0      0.000000    282        411
 111      0.016558     45.553855    165.246823    165.246823       5555    165.238630    165.255009 0.0      0.000000    283    5334510
 112      0.006623  823165.629758    165.416431    165.416431      62466    165.408238    165.424617 0.0      0.000000    283    5334510
 113      0.016558     18.352688    165.442126    165.442126       5552    165.433934    165.450313 0.0      0.000000    284    3073885
 114      0.006623  50326.606861    165.611734    165.611734      62463    165.603542    165.619921 0.0      0.000000    284    3073885
 115     -0.019870    159.062580    165.628966    165.628966       2709    165.620892    165.637153 0.0      0.000000    285    6311659
 116     -0.062921    158.652682    165.638577    165.638577       5934    165.630384    165.646764 0.0      0.000000    285    6311659
 117      0.129153   5771.603193    165.678894    165.678894      19462    165.670701    165.687080 0.0      0.000000    285    6311659
 118      0.000000     21.317086    165.716465    165.716465      32069    165.708273    165.724652 0.0      0.000000    285    6311659
 119      0.000000     39.016424    165.877514    165.877514      20572    165.869322    165.885701 0.0      0.000000    286       1154
 120     -0.003312     20.677214    165.904727    165.904727      29703    165.896534    165.912913 0.0      0.000000    286       1154
 121      3.457339   1145.859694    166.100242    166.100242      29771    166.092049    166.108429 0.0      0.000000    287    1391378
 122      0.870958     24.574508    166.565936    166.565936      54960    166.557743    166.574123 0.0      0.000000    289       4942
 123      0.000000     49.322773    166.716313    166.716313      39882    166.708120    166.724499 0.0      0.000000    290       7922
 124     -0.003312     15.243978    167.891791    167.891791      41091    167.883598    167.899977 0.0      0.000000    296        326
 125     -0.013247     67.163710    115.893751    115.893751      26020    115.885558    115.901937 0.0      0.000000     30       5492
 126      0.000000     22.832971    168.841349    168.841349      32030    168.833157    168.849536 0.0      0.000000    301          8
 127      1.019981     13.638159    169.990965    169.990965      24561    169.982772    169.999152 0.0      0.000000    307       9066
 128      0.000000    347.922939    170.091300    170.091300      58228    170.083108    170.099487 0.0      0.000000    307       9066
 129     -0.003312     81.095836    171.966233    171.966233      31991    171.958040    171.974420 0.0      0.000000    317        196
 130      0.000000     12.973037    173.442151    173.442151       2939    173.433959    173.450338 0.0      0.000000    325          2
 131      0.006623     16.013453    175.066345    175.066345      23640    175.058152    175.074532 0.0      0.000000    333      24086
 132      0.000000    166.670568    175.091114    175.091114      31951    175.082921    175.099301 0.0      0.000000    333      24086
 133      0.006623     20.812973    175.104340    175.104340      36389    175.096147    175.112527 0.0      0.000000    333      24086
 134     -0.016558     28.423137    175.286844    175.286844      32091    175.278651    175.295030 0.0      0.000000    334         53
 135      0.000000     37.328895    175.669327    175.669327      29359    175.661134    175.677513 0.0      0.000000    336       3229
 136      0.000000    193.138209    175.688329    175.688329      35735    175.680136    175.696515 0.0      0.000000    336       3229
 137     -0.003312     40.050799    175.707328    175.707328      42110    175.699135    175.715514 0.0      0.000000    336       3229
 138      0.000000     10.205967    178.325095    178.325095       2983    178.316902    178.333282 0.0      0.000000    350          2
 139     -0.043051     35.003553    179.928463    179.928463      16696    179.920270    179.936650 0.0      0.000000    358        656
 140     -0.019870     13.111034    179.961242    179.961242      27695    179.953050    179.969429 0.0      0.000000    358        656
 141     -0.003312    795.592838    180.090930    180.090930       5675    180.082738    180.099117 0.0      0.000000    359    1560625
 142     -0.039740     12.498162    180.117252    180.117252      14507    180.109059    180.125438 0.0      0.000000    359    1560625
 143     -0.089414     15.633508    180.728587    180.728587      23029    180.720394    180.736773 0.0      0.000000    362        160
 144      0.003312     14.073426    181.178453    181.178453      42907    181.170260    181.186639 0.0      0.000000    364         64
 145      0.000000     47.833957    181.340881    181.340881      31873    181.332689    181.349068 0.0      0.000000    365         52
 146      0.036428     10.807302    181.478488    181.478488      12510    181.470295    181.486674 0.0      0.000000    366         49
 147      0.132465     13.286313    181.778126    181.778126      47516    181.769933    181.786313 0.0      0.000000    367         64
 148      0.000000     97.158180    182.078525    182.078525      17241    182.070332    182.086711 0.0      0.000000    369        293
 149     -1.715423     10.243589    117.294171    117.294171      37171    117.285978    117.302357 0.0      0.000000     37         10
 150     -0.003312     15.263975    182.490828    182.490828      24515    182.482635    182.499015 0.0      0.000000    371          8
 151     -0.009935     84.043877    117.493739    117.493739      38599    117.485546    117.501926 0.0      0.000000     38       2587
 152     -0.006623     12.249061    184.690278    184.690278      41632    184.682085    184.698465 0.0      0.000000    382      24376
 153      0.079479     11.031301    184.890848    184.890848      43396    184.882655    184.899034 0.0      0.000000    383        120
 154      0.000000     15.309899    185.707243    185.707243      55189    185.699051    185.715430 0.0      0.000000    387          6
 155     -0.069544     17.232256    117.618378    117.618378      14885    117.610186    117.626565 0.0      0.000000     39        352
 156     -0.003312    310.337311    187.590649    187.590649      31795    187.582456    187.598836 0.0      0.000000    397       1594
 157     -0.003312     25.474803    189.101731    189.101731      14542    189.093538    189.109918 0.0      0.000000    405         20
 158      0.000000    513.146312    190.090554    190.090554      18656    190.082361    190.098741 0.0      0.000000    410       7342
 159     -0.089414     67.578138    118.692996    118.692996      47787    118.684804    118.701183 0.0      0.000000     44      11016
 160      0.079479   8103.447780    118.793096    118.793096      15839    118.784904    118.801283 0.0      0.000000     45      88619
 161      0.003312    688.161660    118.868276    118.868276      41065    118.860083    118.876462 0.0      0.000000     45      88619
 162      0.000000     29.157478    118.968158    118.968158       9044    118.959965    118.976345 0.0      0.000000     46         22
 163     -0.006623    199.155964    119.168206    119.168206      10633    119.160014    119.176393 0.0      0.000000     47       7934
 164      0.000000     16.494720    119.393080    119.393080      20552    119.384887    119.401266 0.0      0.000000     48         29
 165      0.000000     16.380984    111.037888    111.037888      35063    111.029696    111.046075 0.0      0.000000      5       3120
 166     -1.980353     43.974563    111.048873    111.048873      38749    111.040681    111.057060 0.0      0.000000      5       3120
 167     -0.741804     13.286858    119.993364    119.993364      25366    119.985171    120.001551 0.0      0.000000     51       2233
 168      0.000000    150.224771    120.093169    120.093169      58855    120.084976    120.101356 0.0      0.000000     51       2233
 169      0.000000    166.905094    120.818233    120.818233      40002    120.810040    120.826419 0.0      0.000000     55       1454
 170     -0.003312     17.800401    120.843130    120.843130      48356    120.834937    120.851316 0.0      0.000000     55       1454
 171      0.000000     97.794182    121.018039    121.018039      41510    121.009847    121.026226 0.0      0.000000     56        632
 172     -0.231814  16016.816246    121.193036    121.193036      34693    121.184843    121.201222 0.0      0.000000     57     182999
 173     -0.039740   3551.181288    121.297758    121.297758       4296    121.289565    121.305945 0.0      0.000000     58      87922
 174     -0.096037  717928.515203    121.493073    121.493073       4297    121.484881    121.501260 0.0      0.000000     59    2874792
 175     -0.274865    586.721035    121.592986    121.592986      37822    121.584793    121.601172 0.0      0.000000     59    2874792
 176     -1.331274    291.079093    111.294454    111.294454      55616    111.286261    111.302640 0.0      0.000000      6      18857
 177     -1.731981     14.431544    121.893760    121.893760       7673    121.885567    121.901946 0.0      0.000000     61       1750
 178     -0.208633     10.509586    122.918101    122.918101      23705    122.909909    122.926288 0.0      0.000000     66        193
 179     -0.049674   4843.809878    123.068177    123.068177       8526    123.059984    123.076364 0.0      0.000000     67      53699
 180      0.046363     95.327015    123.417758    123.417758      60290    123.409565    123.425945 0.0      0.000000     68      11492
 181     -0.039740  21438.659305    123.868089    123.868089      14788    123.859896    123.876276 0.0      0.000000     71     175474
 182      0.000000     88.138438    124.617990    124.617990       4269    124.609797    124.626177 0.0      0.000000     75    1821260
 183     -0.503367  740588.286063    124.792989    124.792989      62989    124.784797    124.800577 0.0      0.000000     75    1821260
 184     -0.516614  45440.275654    124.988299    124.988299      62988    124.980106    124.995889 0.0      0.000000     76     282190
 185      0.006623    468.777299    125.103494    125.103494      36105    125.095301    125.111680 0.0      0.000000     77      60480
 186      0.000000    109.704349    125.567999    125.567999      60895    125.559806    125.576185 0.0      0.000000     79       4484
 187     -0.112595     22.166420    126.867550    126.867550      38200    126.859357    126.875736 0.0      0.000000     86        939
